"id","lon","lat","date","d15n","leafN"
"sc",109.511909,18.252847,1984,2.67315702,1.286496
"sc",110.391073,18.795143,1984,3.265119604,2.193469632
"sc",109.054126,19.260288,1984,-2.188020229,2.047808819
"sc",110.103415,19.351766,1984,1.210546862,1.560887
"sc",110.797648,19.54339,1984,-2.565573736,1.155438513
"sc",111.512343,23.424033,1984,-2.878554654,1.196081755
"sc",104.672596,23.437782,1984,0.611263767,2.907775647
"sc",112.184652,23.911899,1984,-0.641919363,0.945889109
"sc",112.626495,24.466675,1984,-0.830643779,1.374076736
"sc",112.626495,24.466675,1984,0.220634575,1.658500266
"sc",112.626495,24.466675,1984,0.983648804,1.539702899
"sc",112.377534,24.780554,1984,-2.026332788,1.795251547
"sc",104.957831,26.547904,1984,-1.038125665,2.443943
"sc",104.728142,27.123969,1984,4.137531789,2.220452084
"sc",115.44376,27.318876,1984,1.904106722,1.719586887
"sc",117.709451,28.315217,1984,4.309131594,3.691022913
"sc",116.00193,29.705078,1984,-0.042932666,2.259863649
"sc",116.00193,29.705078,1984,-4.032915951,1.585620992
"sc",121.54399,29.868336,1984,-0.852099946,2.251507
"sc",120.471897,29.955766,1984,-3.353001485,1.455539
"sc",120.471897,29.955766,1984,3.76699974,3.317865
"sc",117.483369,30.188822,1984,0.308843497,3.018559
"sc",102.835223,23.219932,1985,0.430731179,3.270043876
"sc",102.835223,23.219932,1985,3.849878895,2.466234
"sc",102.835223,23.219932,1985,6.846813862,2.970576
"sc",100.702871,23.497028,1985,-3.22997171,1.7462518
"sc",105.723538,24.005629,1985,-1.860426591,1.987224
"sc",114.206867,24.05976,1985,0.329783205,1.281975606
"sc",114.206867,24.05976,1985,-1.784626441,1.846623256
"sc",112.626495,24.466675,1985,0.888991498,2.13124757
"sc",112.626495,24.466675,1985,-1.111904578,1.375741565
"sc",113.275883,24.776078,1985,-0.03321977,3.447088538
"sc",113.275883,24.776078,1985,-2.139608152,1.625621308
"sc",105.442701,25.099014,1985,-2.705682623,1.240783
"sc",114.311982,25.117753,1985,-2.701549332,1.640766769
"sc",113.825982,25.822846,1985,5.461481932,1.989092776
"sc",106.034994,27.029062,1985,-1.07960897,1.701154031
"sc",111.744258,27.258942,1985,1.888720148,1.627145051
"sc",109.488172,30.272156,1985,-3.581080881,2.831437
"sc",109.488172,30.272156,1985,-3.497259302,2.881085
"sc",109.488172,30.272156,1985,0.085057393,1.681055
"sc",109.488172,30.272156,1985,-2.263179227,2.231209
"sc",109.488172,30.272156,1985,2.217907714,2.439398
"sc",109.488172,30.272156,1985,5.220502344,1.734377
"sc",109.488172,30.272156,1985,-5.264431715,2.839868
"sc",109.488172,30.272156,1985,-3.721413924,3.001016
"sc",109.488172,30.272156,1985,2.178758949,1.693917
"sc",110.680448,31.743483,1985,1.674561974,1.550283
"sc",110.680448,31.743483,1985,-0.92610362,2.644416
"sc",110.680448,31.743483,1985,1.227466307,1.2551076
"sc",110.103415,19.351766,1986,-0.815286639,3.120173236
"sc",100.771679,22.000143,1986,11.31328484,3.301059
"sc",112.553333,23.175,1986,-2.132469542,2.618827728
"sc",100.702871,23.497028,1986,0.083828139,1.678337872
"sc",100.702871,23.497028,1986,-2.146100146,1.70320369
"sc",103.440897,24.415333,1986,-2.48684996,1.725709
"sc",103.440897,24.415333,1986,0.792297301,1.290161
"sc",114.530125,24.742403,1986,1.014,3.1433139
"sc",114.530125,24.742403,1986,2.873203086,2.784525455
"sc",113.347519,25.130136,1986,-3.648732596,1.816709485
"sc",113.347519,25.130136,1986,-0.030784836,1.897142574
"sc",119.281212,29.474765,1986,10.51559393,1.322708
"sc",119.281212,29.474765,1986,-4.283043513,1.65645
"sc",103.312222,29.513333,1986,-3.606911033,2.833497
"sc",103.312222,29.513333,1986,-3.019799529,2.101115
"sc",103.312222,29.513333,1986,2.444830747,2.268704
"sc",103.312222,29.513333,1986,-2.415039738,2.067509894
"sc",119.724733,30.233873,1986,2.068497045,2.559052
"sc",109.488172,30.272156,1986,-0.698574078,2.763755
"sc",109.488172,30.272156,1986,-0.780503266,2.689441
"sc",109.488172,30.272156,1986,0.383136138,2.022192089
"sc",116.553238,30.672514,1986,0.065954217,1.940586
"sc",118.721458,30.97278437,1986,-4.253132802,1.321566014
"sc",118.721458,30.97278437,1986,-3.113557201,1.410638324
"sc",116.3289,31.372379,1986,-3.639768949,1.721906
"sc",111.838905,31.774636,1986,-3.475929834,3.227298
"sc",112.122415,32.008986,1986,0.192244868,2.182452
"sc",112.122415,32.008986,1986,-3.992480295,3.195158848
"sc",112.553333,23.175,1987,1.847734322,3.472277885
"sc",114.789873,24.911069,1987,-1.23383966,1.284701386
"sc",119.680353,30.638675,1987,-1.51630525,2.455186
"sc",119.680353,30.638675,1987,-2.120127513,2.02614
"sc",110.391073,18.795143,1988,3.538913281,3.702432459
"sc",109.17995,19.097199,1988,-2.019845651,3.012290085
"sc",109.17995,19.097199,1988,-1.499973557,2.26227748
"sc",109.17995,19.097199,1988,1.353357586,1.637637
"sc",109.17995,19.097199,1988,2.292318567,1.377548
"sc",109.17995,19.097199,1988,-4.166315431,1.030226
"sc",100.771679,22.000143,1988,3.038187335,2.59435
"sc",100.966512,22.825066,1988,0.885879257,1.829063577
"sc",109.784412,26.158054,1988,-0.952905602,1.779706918
"sc",109.784412,26.158054,1988,-1.137392284,2.197596521
"sc",109.784412,26.158054,1988,-1.36890722,1.708857357
"sc",109.784412,26.158054,1988,-0.338632474,1.651292595
"sc",109.784412,26.158054,1988,1.21123407,2.314798736
"sc",109.784412,26.158054,1988,0.548533278,1.598450776
"sc",109.784412,26.158054,1988,3.847392899,2.741855214
"sc",109.784412,26.158054,1988,-0.650547533,1.41657751
"sc",116.907681,27.282333,1988,2.282346121,2.193393658
"sc",109.174932,27.352673,1988,-4.164513228,1.585547673
"sc",109.684629,27.443499,1988,2.015389598,3.138273946
"sc",109.684629,27.443499,1988,0.059329696,1.315067889
"sc",109.684629,27.443499,1988,-1.005360362,1.16499139
"sc",109.598722,27.948014,1988,1.173019898,3.938131552
"sc",110.393844,28.452686,1988,0.215281749,1.947622771
"sc",110.393844,28.452686,1988,0.4127606,1.464845338
"sc",110.393844,28.452686,1988,-2.344556744,4.331428
"sc",110.393844,28.452686,1988,-1.494865058,1.551570571
"sc",110.393844,28.452686,1988,-2.310257556,1.438150129
"sc",105.83253,23.387441,1989,4.973505508,2.614393054
"sc",105.83253,23.387441,1989,0.330707468,1.648748432
"sc",106.618201,23.902333,1989,-1.035668443,1.834509
"sc",106.618201,23.902333,1989,-1.176238594,1.986732986
"sc",106.618201,23.902333,1989,-2.283946901,1.717858159
"sc",106.618201,23.902333,1989,-2.058962991,1.352218931
"sc",106.56131,24.347557,1989,-2.490514574,1.968403539
"sc",109.684629,27.443499,1989,0.369504638,1.902012733
"sc",103.571696,28.262683,1989,-0.044067203,1.530244432
"sc",103.571696,28.262683,1989,3.727909333,2.760909
"sc",116.00193,29.705078,1989,-1.854123386,1.88267749
"sc",101.564636,21.459233,1990,0.245500051,2.898633
"sc",100.771679,22.000143,1990,-0.524273441,2.2848
"sc",111.79154,22.170439,1990,-0.51247608,1.828556528
"sc",111.79154,22.170439,1990,-2.528002595,1.031802753
"sc",100.966512,22.825066,1990,-0.755497352,1.554394
"sc",100.966512,22.825066,1990,3.828143621,1.70825
"sc",115.32353,22.966617,1990,-3.406344911,1.097258363
"sc",112.184652,23.911899,1990,0.723669886,2.230150797
"sc",105.723538,24.005629,1990,-4.470850217,1.035133
"sc",103.414874,24.411912,1990,0.90951519,4.096657
"sc",108.850473,27.693024,1990,0.797310979,1.611067
"sc",114.37111,28.520755,1990,-4.268752553,2.155615517
"sc",110.037504,18.506048,1991,0.946725501,1.780492
"sc",109.516925,18.775147,1991,-1.764624866,1.061028
"sc",101.86212,22.585868,1991,-2.652015579,2.644899
"sc",111.570011,22.768595,1991,0.450697646,1.624722436
"sc",111.535249,23.234627,1991,0.866923117,1.655726239
"sc",111.535249,23.234627,1991,0.02100417,1.383748451
"sc",110.165819,29.400069,1991,-0.655434873,3.273412141
"sc",110.165819,29.400069,1991,2.292124658,1.255581286
"sc",110.165819,29.400069,1991,-3.152133244,2.2273681
"sc",110.165819,29.400069,1991,-0.464619763,2.006864392
"sc",110.443709,29.40148,1991,-4.618855833,1.9361013
"sc",101.564636,21.459233,1992,-2.065461628,1.998401
"sc",100.771679,22.000143,1992,2.894649341,1.649307
"sc",111.570011,22.768595,1992,1.752503504,2.237788329
"sc",114.289706,23.193161,1992,1.0221197,2.246266113
"sc",114.289706,23.193161,1992,-3.004330187,1.393285351
"sc",114.289706,23.193161,1992,0.328267106,1.402291884
"sc",114.457983,24.567745,1992,-0.562492046,2.515322223
"sc",114.457983,24.567745,1992,-0.720972406,1.663486
"sc",114.457983,24.567745,1992,-2.665739226,1.803546014
"sc",109.054126,19.260288,1993,0.833396069,2.078772
"sc",114.289706,23.193161,1993,-3.415626787,1.825935912
"sc",102.835223,23.219932,1993,-3.076737251,2.164072
"sc",102.835223,23.219932,1993,-5.409323906,1.18833
"sc",102.835223,23.219932,1993,-3.110217602,1.05252
"sc",114.457983,24.567745,1993,1.591166086,2.589996496
"sc",114.457983,24.567745,1993,1.967019674,1.941028
"sc",114.457983,24.567745,1993,-0.55061421,1.947373898
"sc",114.457983,24.567745,1993,8.815202112,2.553482628
"sc",114.457983,24.567745,1993,1.102807439,2.383481873
"sc",116.00193,29.705078,1993,-3.860306227,1.765960506
"sc",110.856623,26.433418,1994,0.934752622,2.0878106
"sc",110.856623,26.433418,1994,-1.384771533,1.130954494
"sc",110.856623,26.433418,1994,-1.925851667,1.875018949
"sc",115.100579,29.256323,1994,5.012754749,1.546663
"sc",110.202004,18.756221,1995,1.755451102,2.273165024
"sc",110.391073,18.795143,1995,4.343424996,3.323658
"sc",110.391073,18.795143,1995,0.398798722,2.920721144
"sc",110.391073,18.795143,1995,3.419189953,2.898517736
"sc",110.391073,18.795143,1995,-2.075469577,1.22388892
"sc",110.391073,18.795143,1995,2.437750736,2.036173
"sc",110.391073,18.795143,1995,0.302241764,1.035826082
"sc",110.391073,18.795143,1995,5.400347494,1.232662486
"sc",110.391073,18.795143,1995,2.942254547,1.869852
"sc",110.391073,18.795143,1995,2.793898516,2.099076
"sc",110.391073,18.795143,1995,-0.509781371,2.149392
"sc",110.391073,18.795143,1995,1.472584042,1.928902
"sc",110.391073,18.795143,1995,1.720908759,1.243781
"sc",110.391073,18.795143,1995,2.911049057,2.458365
"sc",110.391073,18.795143,1995,6.515087258,2.940978503
"sc",110.391073,18.795143,1995,3.072798784,2.895154611
"sc",110.391073,18.795143,1995,6.259814917,2.612687
"sc",110.391073,18.795143,1995,2.137439009,2.909696
"sc",110.391073,18.795143,1995,1.788033308,1.405895668
"sc",110.391073,18.795143,1995,2.160252436,1.577329454
"sc",105.382725,26.777681,1995,-1.52511992,3.298732
"sc",114.444854,28.105689,1995,1.040178806,2.069144416
"sc",115.761763,29.118199,1995,-1.463129592,1.52640034
"sc",115.761763,29.118199,1995,-0.172368854,2.23473628
"sc",115.761763,29.118199,1995,1.639893559,3.537726743
"sc",111.317145,29.377207,1995,2.590026115,2.830357905
"sc",116.020606,29.579038,1995,0.117053067,1.305300415
"sc",116.020606,29.579038,1995,0.261213682,1.462241
"sc",116.00193,29.705078,1995,0.115083197,2.561969137
"sc",116.00193,29.705078,1995,-4.577088575,1.608409142
"sc",110.680448,31.743483,1995,-1.608337473,3.0632
"sc",101.564636,21.459233,1996,0.235163676,1.592798
"sc",112.090357,26.799896,1996,-0.090390271,3.379678945
"sc",112.090357,26.799896,1996,1.647468647,2.762131564
"sc",112.090357,26.799896,1996,-0.361823963,1.700988
"sc",112.090357,26.799896,1996,0.546968477,2.616691447
"sc",112.090357,26.799896,1996,2.054970631,2.699866173
"sc",112.090357,26.799896,1996,-4.028389778,1.080537
"sc",112.090357,26.799896,1996,-0.054067379,1.851705
"sc",112.090357,26.799896,1996,1.680452151,1.766434985
"sc",112.090357,26.799896,1996,2.149055764,1.905499019
"sc",118.785468,27.526232,1996,0.255290452,3.075309613
"sc",118.785468,27.526232,1996,0.529228264,3.096111
"sc",118.785468,27.526232,1996,3.22507497,2.26242084
"sc",118.785468,27.526232,1996,0.580840982,2.761762
"sc",118.785468,27.526232,1996,1.175312279,1.859529
"sc",118.03531,27.756648,1996,3.019184005,2.389436
"sc",118.03531,27.756648,1996,-2.493314472,3.037397
"sc",118.03531,27.756648,1996,3.138663779,2.480331
"sc",118.03531,27.756648,1996,-3.631975818,2.108775
"sc",118.03531,27.756648,1996,-2.011120066,1.271432727
"sc",117.943433,28.454863,1996,-1.811410921,1.464298189
"sc",115.362629,28.861479,1996,-2.447455253,1.552129
"sc",115.100579,29.256323,1996,-0.781312047,2.113491571
"sc",114.482606,29.605376,1996,-1.28708219,3.045489227
"sc",102.758317,30.066713,1996,-3.558245047,1.989577
"sc",102.758317,30.066713,1996,-2.14462901,2.638261
"sc",111.566694,24.403582,1997,-1.147628748,1.074671017
"sc",111.343911,25.273539,1997,-3.342705227,1.611644
"sc",117.526672,26.164568,1997,1.006268454,1.628321221
"sc",118.181894,26.637457,1997,0.417067526,2.623079839
"sc",115.058686,27.052471,1997,0.41568949,2.696112
"sc",112.887584,27.218283,1997,-3.040281493,1.943225865
"sc",112.738604,27.232444,1997,-2.274001711,1.174981
"sc",118.785468,27.526232,1997,-2.395512673,2.678485039
"sc",118.785468,27.526232,1997,2.654012419,2.243196
"sc",118.03531,27.756648,1997,-0.69737731,2.270695
"sc",118.03531,27.756648,1997,-1.366656772,2.344935
"sc",118.03531,27.756648,1997,-5.511097965,1.310099
"sc",118.03531,27.756648,1997,-2.318189887,1.199723
"sc",118.03531,27.756648,1997,-0.562970776,1.10759
"sc",118.03531,27.756648,1997,-3.732843019,2.343619
"sc",114.482606,29.605376,1997,-2.172166643,0.82186
"sc",117.041965,30.103016,1997,4.093846692,2.651318
"sc",117.041965,30.103016,1997,-0.808857994,1.932129
"sc",117.041965,30.103016,1997,-4.069115559,1.125662
"sc",110.680448,31.743483,1997,-1.501560826,1.272847
"sc",110.680448,31.743483,1997,-2.761466254,2.329210199
"sc",110.680448,31.743483,1997,0.087856417,1.493194478
"sc",109.054126,19.260288,1998,-2.433427532,1.675882
"sc",109.054126,19.260288,1998,1.877094639,1.639374826
"sc",112.44069,23.634676,1998,1.684893707,2.258262435
"sc",114.938684,24.44218,1998,1.446539357,1.325206587
"sc",118.181894,26.637457,1998,-1.925506393,1.53354
"sc",118.181894,26.637457,1998,-4.204530229,2.33179539
"sc",115.100579,29.256323,1998,0.633479182,1.847612238
"sc",115.100579,29.256323,1998,-0.697270773,1.31944011
"sc",115.100579,29.256323,1998,-2.026970277,1.303669999
"sc",120.521707,30.039339,1998,-7.335691961,1.813367
"sc",120.15507,30.274085,1998,-4.526402839,2.220671
"sc",103.93935,22.529404,1999,0.4099014,2.226307
"sc",114.057868,22.543099,1999,1.216844497,2.76940598
"sc",114.057868,22.543099,1999,1.271723648,1.67096534
"sc",114.057868,22.543099,1999,-0.179103571,1.089888926
"sc",113.264435,23.129163,1999,-0.5965534,2.987655469
"sc",116.678204,23.462613,1999,-5.13649572,1.936515137
"sc",116.678204,23.462613,1999,-1.385572101,1.73606351
"sc",117.003999,23.66392,1999,-0.523837179,1.595261539
"sc",106.618201,23.902333,1999,2.708775287,2.752514
"sc",115.73111,24.13663,1999,8.420590748,2.676897238
"sc",116.122239,24.288615,1999,3.288029321,2.319456504
"sc",106.228538,24.294488,1999,-1.838187018,1.689087
"sc",106.228538,24.294488,1999,0.200984601,1.973325
"sc",111.566694,24.403582,1999,-0.545975087,2.321456631
"sc",111.566694,24.403582,1999,4.226025864,2.163448
"sc",111.566694,24.403582,1999,4.100962758,2.274798
"sc",111.566694,24.403582,1999,6.216924721,2.500362
"sc",111.566694,24.403582,1999,-2.090354957,1.785989
"sc",111.566694,24.403582,1999,0.07369213,1.239402
"sc",112.377534,24.780554,1999,-0.461624036,2.015614419
"sc",111.579305,25.18559,1999,-1.788577759,2.038653523
"sc",111.579305,25.18559,1999,-0.877644386,2.491181
"sc",111.579305,25.18559,1999,-4.135077775,1.387031
"sc",106.766293,22.094485,2000,-0.535307898,1.824696
"sc",106.854376,22.342771,2000,0.671472253,1.290647
"sc",115.841838,23.431294,2000,-3.826917077,1.874022481
"sc",112.44069,23.634676,2000,-4.018747286,1.16440314
"sc",116.182299,23.739526,2000,5.857778567,2.923309412
"sc",116.182299,23.739526,2000,-3.177215235,1.26352081
"sc",112.080659,24.567695,2000,-0.861352308,2.965873888
"sc",111.013615,21.514091,2001,-1.001098217,1.853383548
"sc",111.79154,22.170439,2001,-2.267104202,1.590779379
"sc",111.79154,22.170439,2001,0.235323545,2.657173802
"sc",111.79154,22.170439,2001,-0.80570342,1.664613744
"sc",111.79154,22.170439,2001,-1.643659999,1.68742543
"sc",111.79154,22.170439,2001,-3.427605441,1.271326342
"sc",107.904118,21.890969,2002,0.297980246,2.747239
"sc",107.904118,21.890969,2002,-0.044704662,1.656736
"sc",105.83253,23.387441,2002,1.358965656,2.635216
"sc",113.586365,23.548404,2002,3.330918511,2.685361828
"sc",113.586365,23.548404,2002,-1.184782573,2.076275724
"sc",118.089425,24.479834,2002,4.904539969,1.264788129
"sc",113.347519,25.130136,2002,2.666070957,2.967707118
"sc",106.470715,26.556079,2002,-0.119124984,1.479122
"sc",106.470715,26.556079,2002,0.021785957,1.435602882
"sc",106.470715,26.556079,2002,0.228475575,1.706540687
"sc",106.592108,26.838926,2002,4.066598487,2.149800404
"sc",106.592108,26.838926,2002,-0.159171605,2.192793804
"sc",106.592108,26.838926,2002,0.327714918,2.327704
"sc",106.197138,28.33127,2002,7.341801958,2.699161
"sc",106.197138,28.33127,2002,3.091335426,2.352066
"sc",106.197138,28.33127,2002,-0.210333162,1.227212
"sc",120.15507,30.274085,2002,-1.956489921,1.584886
"sc",120.15507,30.274085,2002,0.232923534,2.704824
"sc",120.15507,30.274085,2002,-0.660496748,1.516473
"sc",120.15507,30.274085,2002,-2.360025672,2.118557
"sc",120.15507,30.274085,2002,-2.908412253,2.768841
"sc",120.15507,30.274085,2002,0.267119909,3.222964
"sc",120.15507,30.274085,2002,0.458684667,2.049703
"sc",120.15507,30.274085,2002,-2.933137718,2.020678
"sc",120.15507,30.274085,2002,-3.809104527,1.318962
"sc",120.15507,30.274085,2002,-7.734759708,1.249193
"sc",101.564636,21.459233,2003,4.830216061,1.397353
"sc",101.564636,21.459233,2003,0.719082302,2.996235
"sc",101.564636,21.459233,2003,9.208676606,1.571131
"sc",100.966512,22.825066,2003,1.51347772,1.663038
"sc",100.833877,24.446731,2003,3.176393318,1.646468
"sc",100.833877,24.446731,2003,-1.915390365,2.215329
"sc",106.400342,27.79165,2003,-1.750054785,2.260076
"sc",106.400342,27.79165,2003,0.655515771,1.15812
"sc",120.15507,30.274085,2003,-0.661721656,1.745886
"sc",103.607743,31.0079,2003,-5.640359561,2.180956
"sc",109.70259,18.63913,2004,0.342569985,2.407625
"sc",109.70259,18.63913,2004,-1.39776994,1.653463
"sc",109.516925,18.775147,2004,-1.740338577,1.61255
"sc",109.516925,18.775147,2004,-0.238508245,2.223696
"sc",101.564636,21.459233,2004,2.547442528,1.927727
"sc",107.696047,23.165922,2004,4.827420826,4.966145
"sc",113.275883,24.776078,2004,1.58596068,1.983634301
"sc",112.854768,24.988037,2004,-2.453283197,1.507132
"sc",109.795134,28.034079,2004,-4.06391242,1.172055
"sc",101.564636,21.459233,2005,-1.005451378,1.062945
"sc",117.638678,26.263407,2005,-0.170138556,2.34486443
"sc",117.638678,26.263407,2005,0.724822837,3.472217583
"sc",102.244683,26.655026,2005,-4.295667604,2.101901
"sc",116.020606,29.579038,2005,1.353465798,1.804152
"sc",104.702799,23.125714,2006,0.109399009,1.603802
"sc",114.254863,23.727737,2006,-2.628207651,1.068604885
"sc",110.189462,24.130374,2006,1.848996822,2.007398
"sc",113.347519,25.130136,2006,2.078436631,2.770941762
"sc",113.347519,25.130136,2006,2.274138756,1.631706513
"sc",113.347519,25.130136,2006,-0.814236417,2.451648788
"sc",113.347519,25.130136,2006,-1.931416565,1.461293204
"sc",108.82968,18.706985,2007,-1.540716946,2.655073773
"sc",104.702799,23.125714,2007,4.045432897,1.413064
"sc",102.928835,24.192761,2007,1.174742397,2.120913
"sc",117.647481,24.512949,2007,-3.671192893,1.365526
"sc",117.647481,24.512949,2007,-2.172770501,1.75451
"sc",113.275883,24.776078,2007,-4.276063527,1.523563172
"sc",113.347519,25.130136,2007,0.96789573,2.419249498
"sc",113.347519,25.130136,2007,-0.837490143,1.393162777
"sc",113.347519,25.130136,2007,2.168388843,1.549094014
"sc",113.347519,25.130136,2007,-1.936969312,2.626159749
"sc",117.456279,26.169325,2007,-1.247735456,2.066012
"sc",118.415495,29.137337,2008,-2.151475546,1.688464
"sc",118.415495,29.137337,2008,-1.682956072,1.151637
"sc",118.415495,29.137337,2008,-2.046274292,1.410937
"sc",118.415495,29.137337,2008,-1.615315664,1.314494
"sc",109.511909,18.252847,2009,5.249415228,1.987331
"sc",109.511909,18.252847,2009,-4.54793396,0.999849
"sc",104.702799,23.125714,2009,-0.191051353,2.769657
"sc",117.709451,28.315217,2009,0.949915319,2.402412
"sc",103.93935,22.529404,2010,1.256489155,1.865682
"sc",114.162419,26.582472,2010,-1.884540302,1.97593
"craine1",-48.11666667,-22.28333333,1994,3.09,24.4
"craine2",-48.68583333,-24.52861111,1994,2.7,18.9
"craine3",-47.58333333,-24.66666667,1994,-1.5,19.9
"craine4",-47.16666667,-22.26666667,1994,4.37,21.5
"craine5",-47.16666667,-22.26666667,1994,4.57,33.9
"craine6",-48.68583333,-24.52861111,1994,-0.91,12.3
"craine7",-48.68583333,-24.52861111,1994,-0.97,14.3
"craine8",-47.06666667,-22.9,1994,3.55,26.1
"craine9",-48.11666667,-22.28333333,1994,1.36,22.1
"craine10",-48.11666667,-22.28333333,1994,-8.76,8.2
"craine11",-48.11666667,-22.28333333,1994,-5.15,8.7
"craine12",-48.68583333,-24.52861111,1994,-0.51,5.2
"craine13",-48.68583333,-24.52861111,1994,-1.56,5.6
"craine14",-48.68583333,-24.52861111,1994,-1.55,8.3
"craine15",-48.68583333,-24.52861111,1994,-1.25,8.9
"craine16",-47.16666667,-22.26666667,1994,-0.23,23
"craine17",-47.16666667,-22.26666667,1994,2.53,14.4
"craine18",-47.58333333,-24.66666667,1994,-1.33,12.7
"craine19",-48.11666667,-22.28333333,1994,1.95,9.1
"craine20",-48.68583333,-24.52861111,1994,2.09,26.1
"craine21",-47.16666667,-22.26666667,1994,-1.19,12
"craine22",-48.68583333,-24.52861111,1994,5.5,22.8
"craine23",-48.68583333,-24.52861111,1994,2.46,35.4
"craine24",-48.68583333,-24.52861111,1994,6.33,40.9
"craine25",-47.58333333,-24.66666667,1994,-2.27,18.2
"craine26",-47.06666667,-22.9,1994,3.08,23.2
"craine27",-48.11666667,-22.28333333,1994,6.32,24.9
"craine28",-48.68583333,-24.52861111,1994,1.15,24.4
"craine29",-48.11666667,-22.28333333,1994,1.7,32.4
"craine30",-47.16666667,-22.26666667,1994,0.23,15.2
"craine31",-47.06666667,-22.9,1994,3.57,32.8
"craine32",-48.11666667,-22.28333333,1994,3.6,26.6
"craine33",-47.06666667,-22.9,1994,4.3,49.2
"craine34",-48.11666667,-22.28333333,1994,5.55,29.6
"craine35",-48.11666667,-22.28333333,1994,1.94,28.2
"craine36",-47.16666667,-22.26666667,1994,1.13,12.8
"craine37",-47.16666667,-22.26666667,1994,-0.46,16.1
"craine38",-47.16666667,-22.26666667,1994,1.16,31.2
"craine39",-47.58333333,-24.66666667,1994,-1.23,21.2
"craine40",-47.16666667,-22.26666667,1994,2.26,18.7
"craine41",-48.68583333,-24.52861111,1994,5.61,18.2
"craine42",-48.11666667,-22.28333333,1994,-0.21,9.3
"craine43",-48.68583333,-24.52861111,1994,1.8,17.5
"craine44",-48.68583333,-24.52861111,1994,0.82,16.8
"craine45",-48.68583333,-24.52861111,1994,-1.01,16.4
"craine46",-48.68583333,-24.52861111,1994,-2.68,10.6
"craine47",-48.11666667,-22.28333333,1994,2.95,24.3
"craine48",-48.68583333,-24.52861111,1994,1.7,18.5
"craine49",-48.68583333,-24.52861111,1994,2.98,19.9
"craine50",-47.16666667,-22.26666667,1994,2.07,17
"craine51",-47.58333333,-24.66666667,1994,-2.54,11.4
"craine52",-47.16666667,-22.26666667,1994,3,10.2
"craine53",-48.11666667,-22.28333333,1994,2.32,39.9
"craine54",-47.16666667,-22.26666667,1994,1.67,19.6
"craine55",-47.16666667,-22.26666667,1994,0.65,10.7
"craine56",-47.16666667,-22.26666667,1994,1.87,11.9
"craine57",-47.16666667,-22.26666667,1994,-0.13,14.8
"craine58",-47.16666667,-22.26666667,1994,-0.68,15.1
"craine59",-48.11666667,-22.28333333,1994,3.18,21.4
"craine60",-48.11666667,-22.28333333,1994,2.93,24.5
"craine61",-47.58333333,-24.66666667,1994,-1.92,13.5
"craine62",-48.11666667,-22.28333333,1994,-0.08,13.2
"craine63",-48.11666667,-22.28333333,1994,-2.22,11.3
"craine64",-48.68583333,-24.52861111,1994,4.21,25.8
"craine65",-47.58333333,-24.66666667,1994,-1.52,14.9
"craine66",-48.11666667,-22.28333333,1994,1.05,21.6
"craine67",-47.16666667,-22.26666667,1994,1.76,19.3
"craine68",-48.68583333,-24.52861111,1994,-3.87,4.5
"craine69",-47.06666667,-22.9,1994,3.51,22.4
"craine70",-48.11666667,-22.28333333,1994,-0.71,23.9
"craine71",-48.68583333,-24.52861111,1994,1.53,18.5
"craine72",-48.11666667,-22.28333333,1994,-3.84,13.1
"craine73",-48.11666667,-22.28333333,1994,4.71,39.7
"craine74",-47.06666667,-22.9,1994,4.24,37.1
"craine75",-48.68583333,-24.52861111,1994,4.99,26.4
"craine76",-48.68583333,-24.52861111,1994,2.56,30.4
"craine77",-48.68583333,-24.52861111,1994,-2.19,5.5
"craine78",-48.11666667,-22.28333333,1994,-7.95,8.7
"craine79",-48.11666667,-22.28333333,1994,-1.05,10
"craine80",-48.11666667,-22.28333333,1994,-3.36,6.9
"craine81",-47.58333333,-24.66666667,1994,-2.95,14.5
"craine82",-48.11666667,-22.28333333,1994,-2.03,15.6
"craine83",-47.16666667,-22.26666667,1994,1.08,14
"craine84",-48.68583333,-24.52861111,1994,3.73,27.7
"craine85",-47.16666667,-22.26666667,1994,-2.02,12.9
"craine86",-48.11666667,-22.28333333,1994,0.33,24
"craine87",-48.68583333,-24.52861111,1994,1.45,12.1
"craine88",-47.16666667,-22.26666667,1994,3.5,8.5
"craine89",-47.06666667,-22.9,1994,2.58,38.6
"craine90",-47.06666667,-22.9,1994,3.31,50
"craine91",-47.16666667,-22.26666667,1994,-0.78,17.7
"craine92",-48.11666667,-22.28333333,1994,1.91,14.3
"craine93",-47.58333333,-24.66666667,1994,-3.48,13.7
"craine94",-48.11666667,-22.28333333,1994,2.36,15.8
"craine95",-48.68583333,-24.52861111,1994,4.04,18.8
"craine96",-48.68583333,-24.52861111,1994,0.29,21.2
"craine97",-47.06666667,-22.9,1994,3.62,26.4
"craine98",-47.06666667,-22.9,1994,2.69,28.5
"craine99",-48.11666667,-22.28333333,1994,3.15,26
"craine100",-47.06666667,-22.9,1994,1.09,27.9
"craine101",-48.11666667,-22.28333333,1994,1.26,27
"craine102",-47.06666667,-22.9,1994,0.8,48.8
"craine103",-47.16666667,-22.26666667,1994,-1.4,14.6
"craine104",-48.68583333,-24.52861111,1994,2.4,19.8
"craine105",-47.16666667,-22.26666667,1994,4.21,16.7
"craine106",-47.06666667,-22.9,1994,4.91,22.3
"craine107",-47.16666667,-22.26666667,1994,0.33,19.5
